size;time;timeDeviation;comparisons;comparisonsDeviation;swaps;swapsDeviation
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000
500;0,000000000000;0,000000000000;3794,150000000000;10,056216982425;0,000000000000;0,000000000000
1000;0,000000000000;0,000000000000;8586,750000000000;12,016134986050;0,000000000000;0,000000000000
1500;1,050000000000;2,268810260908;13756,500000000000;12,383456704985;0,000000000000;0,000000000000
2000;2,000000000000;3,464101615138;19163,250000000004;16,167482791371;0,000000000000;0,000000000000
2500;3,050000000000;3,106042498099;24751,850000000000;17,584865654336;0,000000000000;0,000000000000
3000;3,850000000000;1,107925990308;30505,300000000003;22,421195327612;0,000000000000;0,000000000000
3500;5,500000000000;3,293933818400;36375,500000000000;22,566568187511;0,000000000000;0,000000000000
4000;7,400000000000;3,693237062524;42326,199999999990;19,252532321777;0,000000000000;0,000000000000
4500;9,800000000000;2,856571371417;48362,500000000000;25,533311580876;0,000000000000;0,000000000000
5000;12,350000000000;3,335790760824;54498,100000000006;34,229957633342;0,000000000000;0,000000000000
5500;14,900000000000;2,278157149979;60727,300000000010;30,326720860172;0,000000000000;0,000000000000
6000;17,950000000000;2,974474743547;67000,800000000000;30,363794229940;0,000000000000;0,000000000000
6500;19,850000000000;0,476969600709;73358,249999999990;40,843451150795;0,000000000000;0,000000000000
7000;24,450000000000;4,153010955921;79742,350000000000;24,499540791782;0,000000000000;0,000000000000
7500;26,650000000000;3,677974986321;86188,549999999990;34,772798304788;0,000000000000;0,000000000000
8000;31,500000000000;7,710382610480;92650,050000000000;34,540519664635;0,000000000000;0,000000000000
8500;35,200000000000;5,938013135721;99167,650000000000;33,975395500121;0,000000000000;0,000000000000
9000;38,400000000000;5,607138307550;105718,800000000000;38,346577435174;0,000000000000;0,000000000000
9500;48,300000000000;14,529624909130;112344,900000000000;37,369640131875;0,000000000000;0,000000000000
10000;53,100000000000;13,072490198887;119006,500000000000;34,834609237983;0,000000000000;0,000000000000
