size;time;timeDeviation;comparisons;comparisonsDeviation;swaps;swapsDeviation
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000
500;0,350000000000;1,525614630239;124750,000000000000;0,000000000000;500,000000000000;0,000000000000
1000;1,200000000000;0,979795897113;499500,000000000000;0,000000000000;1000,000000000000;0,000000000000
1500;2,350000000000;3,609362824655;1124250,000000000000;0,000000000000;1500,000000000000;0,000000000000
2000;4,200000000000;3,695943722515;1999000,000000000000;0,000000000000;2000,000000000000;0,000000000000
2500;6,650000000000;2,593742469869;3123750,000000000000;0,000000000000;2500,000000000000;0,000000000000
3000;9,700000000000;1,926136028426;4498500,000000000000;0,000000000000;3000,000000000000;0,000000000000
3500;13,800000000000;3,310589071449;6123250,000000000000;0,000000000000;3500,000000000000;0,000000000000
4000;18,100000000000;2,188606862824;7998000,000000000000;0,000000000000;4000,000000000000;0,000000000000
4500;22,950000000000;2,290742237791;10122750,000000000000;0,000000000000;4500,000000000000;0,000000000000
5000;29,350000000000;2,688401011754;12497500,000000000000;0,000000000000;5000,000000000000;0,000000000000
5500;34,650000000000;0,726291952316;15122250,000000000000;0,000000000000;5500,000000000000;0,000000000000
6000;41,150000000000;0,572276157112;17997000,000000000000;0,000000000000;6000,000000000000;0,000000000000
6500;48,600000000000;0,734846922835;21121750,000000000000;0,000000000000;6500,000000000000;0,000000000000
7000;56,400000000000;0,860232526704;24496500,000000000000;0,000000000000;7000,000000000000;0,000000000000
7500;65,900000000000;2,947880594597;28121250,000000000000;0,000000000000;7500,000000000000;0,000000000000
8000;72,850000000000;3,102821296820;31996000,000000000000;0,000000000000;8000,000000000000;0,000000000000
8500;80,600000000000;2,353720459188;36120750,000000000000;0,000000000000;8500,000000000000;0,000000000000
9000;90,400000000000;1,356465996625;40495500,000000000000;0,000000000000;9000,000000000000;0,000000000000
9500;102,100000000000;4,380639222762;45120250,000000000000;0,000000000000;9500,000000000000;0,000000000000
10000;113,750000000000;4,252940159466;49995000,000000000000;0,000000000000;10000,000000000000;0,000000000000
