size;time;timeDeviation;comparisons;comparisonsDeviation;swaps;swapsDeviation
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000
500;0,800000000000;2,400000000000;3989,000000000000;0,000000000000;0,000000000000;0,000000000000
1000;0,900000000000;2,385372088375;8977,000000000000;0,000000000000;0,000000000000;0,000000000000
1500;2,100000000000;3,238826948140;14453,000000000000;0,000000000000;0,000000000000;0,000000000000
2000;3,200000000000;3,722902093797;19953,000000000000;0,000000000000;0,000000000000;0,000000000000
2500;5,300000000000;1,791647286717;25905,000000000000;0,000000000000;0,000000000000;0,000000000000
3000;8,200000000000;2,315167380558;31905,000000000000;0,000000000000;0,000000000000;0,000000000000
3500;11,400000000000;3,056141357987;37905,000000000000;0,000000000000;0,000000000000;0,000000000000
4000;14,500000000000;3,708099243548;43905,000000000000;0,000000000000;0,000000000000;0,000000000000
4500;18,550000000000;3,089902911096;50309,000000000000;0,000000000000;0,000000000000;0,000000000000
5000;23,300000000000;3,257299494980;56809,000000000000;0,000000000000;0,000000000000;0,000000000000
5500;28,650000000000;2,308137777517;63309,000000000000;0,000000000000;0,000000000000;0,000000000000
6000;33,700000000000;2,847806173180;69809,000000000000;0,000000000000;0,000000000000;0,000000000000
6500;38,200000000000;0,600000000000;76309,000000000000;0,000000000000;0,000000000000;0,000000000000
7000;46,200000000000;3,340658617698;82809,000000000000;0,000000000000;0,000000000000;0,000000000000
7500;53,600000000000;5,053711507397;89309,000000000000;0,000000000000;0,000000000000;0,000000000000
8000;58,650000000000;5,322358499763;95809,000000000000;0,000000000000;0,000000000000;0,000000000000
8500;69,500000000000;6,667083320313;102617,000000000000;0,000000000000;0,000000000000;0,000000000000
9000;73,650000000000;5,632716928801;109617,000000000000;0,000000000000;0,000000000000;0,000000000000
9500;84,200000000000;10,481412118603;116617,000000000000;0,000000000000;0,000000000000;0,000000000000
10000;91,100000000000;8,293973715898;123617,000000000000;0,000000000000;0,000000000000;0,000000000000
